time,temperature,humidity
1575102798.342233,4.00,73.00
1575102799.36895,4.00,73.00
1575102800.429824,4.00,73.00
1575102801.453505,4.00,73.00
1575102802.514576,4.00,73.00
1575102803.539936,4.00,73.00
1575102804.600796,4.00,73.00
1575102805.627197,4.00,73.00
1575102806.688204,4.00,73.00
1575102807.712274,4.00,73.00
1575102808.773109,4.00,73.00
1575102809.79805,3.00,73.00
1575102810.858737,3.00,73.00
1575102811.884982,4.00,73.00
1575102812.946276,4.00,73.00
1575102813.971013,4.00,73.00
1575102815.030978,4.00,73.00
1575102816.058537,4.00,73.00
1575102817.119502,4.00,73.00
1575102818.143613,4.00,74.00
1575102819.204486,4.00,74.00
1575102820.229358,4.00,74.00
1575102821.29,4.00,74.00
1575102822.316582,4.00,74.00
1575102823.377515,4.00,74.00
1575102824.402416,4.00,74.00
1575102825.462225,4.00,74.00
1575102826.489984,4.00,73.00
1575102827.551041,4.00,73.00
1575102828.574556,4.00,74.00
1575102829.635598,4.00,74.00
1575102830.660613,4.00,74.00
1575102831.721341,4.00,74.00
1575102832.747997,4.00,74.00
1575102833.808896,4.00,74.00
1575102834.833776,4.00,74.00
1575102835.893525,4.00,74.00
1575102836.921254,4.00,73.00
1575102837.982279,4.00,73.00
1575102839.005982,4.00,73.00
1575102840.067139,4.00,73.00
1575102841.092083,4.00,74.00
1575102842.15268,4.00,74.00
1575102843.180058,4.00,74.00
1575102844.239742,4.00,74.00
1575102845.265038,4.00,73.00
1575102846.326146,4.00,73.00
1575102847.352514,4.00,73.00
1575102848.413499,4.00,73.00
1575102849.43736,4.00,73.00
1575102850.498304,4.00,73.00
1575102851.523187,4.00,73.00
1575102852.583881,4.00,73.00
1575102853.611344,4.00,73.00
1575102854.671028,4.00,73.00
1575102855.696483,4.00,73.00
1575102856.757547,4.00,73.00
1575102857.783797,4.00,73.00
1575102858.844778,4.00,73.00
1575102859.870128,4.00,73.00
1575102860.929426,4.00,73.00
1575102861.954459,4.00,73.00
1575102863.015167,4.00,73.00
1575102864.042599,4.00,73.00
1575102865.103528,4.00,73.00
1575102866.127722,4.00,73.00
1575102867.188818,4.00,73.00
1575102868.216443,4.00,73.00
1575102869.276167,4.00,73.00
1575102870.301192,4.00,73.00
1575102871.361862,4.00,73.00
1575102872.385813,4.00,73.00
1575102873.446607,4.00,73.00
1575102874.474173,4.00,73.00
1575102875.535087,4.00,73.00
1575102876.559038,4.00,73.00
1575102877.619939,4.00,73.00
1575102878.648477,4.00,73.00
1575102879.707478,4.00,73.00
1575102880.732269,4.00,73.00
1575102881.793167,4.00,73.00
1575102882.817159,4.00,73.00
1575102883.877926,4.00,73.00
1575102884.905621,4.00,73.00
1575102885.966515,4.00,73.00
1575102886.990319,4.00,73.00
1575102888.051225,4.00,73.00
1575102889.079393,4.00,73.00
1575102890.139948,4.00,73.00
1575102891.163973,4.00,73.00
1575102892.224864,4.00,73.00
1575102893.248549,4.00,73.00
1575102894.309447,4.00,73.00
1575102895.337309,4.00,73.00
1575102896.398085,4.00,73.00
1575102897.42211,4.00,73.00
1575102898.483055,4.00,73.00
1575102899.510502,4.00,73.00
1575102900.57152,4.00,73.00
1575102901.595711,4.00,73.00
1575102902.656565,4.00,73.00
1575102903.679934,4.00,73.00
1575102904.740742,4.00,73.00
1575102905.768994,4.00,73.00
1575102906.829261,4.00,73.00
1575102907.85444,4.00,73.00
1575102908.91522,4.00,73.00
1575102909.94132,4.00,73.00
1575102911.002312,4.00,73.00
1575102912.026543,4.00,73.00
1575102913.087426,4.00,73.00
1575102914.115088,4.00,73.00
1575102915.176171,4.00,73.00
1575102916.199818,4.00,73.00
1575102917.260896,4.00,73.00
1575102918.285929,4.00,73.00
1575102919.346597,4.00,73.00
1575102920.372779,4.00,73.00
1575102921.433788,4.00,73.00
1575102922.457915,4.00,73.00
1575102923.518866,4.00,73.00
1575102924.547341,4.00,73.00
1575102925.607612,4.00,73.00
1575102926.631249,4.00,73.00
1575102927.69216,4.00,73.00
1575102928.717308,4.00,73.00
1575102929.778031,4.00,73.00
1575102930.804104,4.00,73.00
1575102931.86526,4.00,73.00
1575102932.890573,4.00,73.00
1575102933.950685,4.00,73.00
1575102934.974963,4.00,73.00
1575102936.035698,4.00,73.00
1575102937.063378,4.00,73.00
1575102938.124385,4.00,73.00
1575102939.148624,4.00,73.00
1575102940.20966,4.00,73.00
1575102941.235767,4.00,73.00
1575102942.296748,4.00,73.00
1575102943.321898,4.00,73.00
1575102944.381562,4.00,73.00
1575102945.40648,4.00,73.00
1575102946.467044,4.00,73.00
1575102947.494735,4.00,73.00
1575102948.555762,4.00,73.00
1575102949.579511,4.00,73.00
1575102950.640615,4.00,73.00
1575102951.668347,4.00,73.00
1575102952.728058,4.00,73.00
1575102953.753267,4.00,73.00
1575102954.814217,4.00,73.00
1575102955.837761,4.00,73.00
1575102956.898485,4.00,73.00
1575102957.926274,3.00,73.00
1575102958.987226,3.00,73.00
1575102960.010837,3.00,73.00
1575102961.071634,3.00,73.00
1575102962.099577,4.00,73.00
1575102963.160502,4.00,73.00
1575102964.184636,3.00,73.00
1575102965.245665,3.00,73.00
1575102966.269259,4.00,73.00
1575102967.329995,4.00,73.00
1575102968.35769,4.00,73.00
1575102969.418506,4.00,73.00
1575102970.442529,3.00,74.00
1575102971.503505,3.00,74.00
1575102972.53093,3.00,73.00
1575102973.591856,3.00,73.00
1575102974.616164,3.00,73.00
1575102975.677138,3.00,73.00
1575102976.704659,3.00,74.00
1575102977.76438,3.00,74.00
1575102978.789415,3.00,73.00
1575102979.850215,3.00,73.00
1575102980.874184,3.00,73.00
1575102981.935012,3.00,73.00
1575102982.962546,3.00,74.00
1575102984.023461,3.00,74.00
1575102985.047612,3.00,74.00
1575102986.108436,3.00,74.00
1575102987.136192,3.00,73.00
1575102988.197137,3.00,73.00
1575102989.221167,3.00,74.00
1575102990.281982,3.00,74.00
1575102991.30565,3.00,74.00
1575102992.366382,3.00,74.00
1575102993.393922,3.00,74.00
1575102994.454951,3.00,74.00
1575102995.478931,3.00,74.00
1575102996.540767,3.00,74.00
1575102997.567109,3.00,74.00
1575102998.627987,3.00,74.00
1575102999.651972,3.00,74.00
1575103000.712952,3.00,74.00
1575103001.740719,3.00,74.00
1575103002.801585,3.00,74.00
1575103003.825307,3.00,74.00
1575103004.886386,3.00,74.00
1575103005.911378,3.00,74.00
1575103006.972142,3.00,74.00
1575103007.998791,3.00,74.00
1575103009.059746,3.00,74.00
1575103010.083842,3.00,74.00
1575103011.144383,3.00,74.00
1575103012.172294,3.00,74.00
1575103013.233142,3.00,74.00
1575103014.257116,3.00,74.00
1575103015.317877,3.00,74.00
1575103016.342907,3.00,74.00
1575103017.403663,3.00,74.00
1575103018.430182,3.00,74.00
1575103019.491164,3.00,74.00
1575103020.516336,3.00,74.00
1575103021.575837,3.00,74.00
1575103022.60363,3.00,74.00
1575103023.664504,3.00,74.00
1575103024.688779,3.00,74.00
1575103025.749658,3.00,74.00
1575103026.774314,3.00,74.00
1575103027.835036,3.00,74.00
1575103028.861595,3.00,74.00
1575103029.922564,3.00,74.00
1575103030.948007,3.00,74.00
1575103032.008717,3.00,74.00
1575103033.034768,3.00,74.00
1575103034.095749,3.00,74.00
1575103035.121126,3.00,74.00
1575103036.180701,3.00,74.00
1575103037.208639,3.00,74.00
1575103038.269537,3.00,74.00
1575103039.293391,3.00,74.00
1575103040.35434,3.00,74.00
1575103041.379736,3.00,74.00
1575103042.440076,3.00,74.00
1575103043.466868,3.00,74.00
1575103044.527602,3.00,74.00
1575103045.552627,3.00,74.00
1575103046.613488,3.00,74.00
1575103047.640126,3.00,74.00
1575103048.701037,3.00,74.00
1575103049.725049,3.00,74.00
1575103050.786201,3.00,74.00
1575103051.810899,3.00,74.00
1575103052.871503,3.00,74.00
1575103053.899208,3.00,74.00
1575103054.959015,3.00,74.00
1575103055.984601,3.00,74.00
1575103057.045142,3.00,74.00
1575103058.071637,3.00,74.00
1575103059.132499,3.00,74.00
1575103060.157205,3.00,74.00
1575103061.217717,3.00,74.00
1575103062.245305,3.00,74.00
1575103063.306409,3.00,74.00
1575103064.330127,3.00,74.00
1575103065.391151,3.00,74.00
1575103066.416216,3.00,74.00
1575103067.476873,3.00,74.00
1575103068.503494,3.00,74.00
1575103069.564153,3.00,74.00
1575103070.589486,3.00,74.00
1575103071.649197,3.00,74.00
1575103072.676929,3.00,74.00
1575103073.737775,3.00,74.00
1575103074.761882,3.00,74.00
1575103075.822787,3.00,74.00
1575103076.847721,3.00,74.00
1575103077.908275,3.00,74.00
1575103078.934894,3.00,74.00
1575103079.995851,3.00,74.00
1575103081.021069,3.00,74.00
1575103082.081847,3.00,74.00
1575103083.108336,3.00,74.00
1575103084.169215,3.00,74.00
1575103085.194356,3.00,74.00
1575103086.253938,3.00,74.00
1575103087.281717,3.00,74.00
1575103088.342735,3.00,74.00
1575103089.366857,3.00,74.00
1575103090.427863,3.00,74.00
1575103091.452432,3.00,74.00
1575103092.513292,3.00,74.00
1575103093.539849,3.00,74.00
1575103094.600698,3.00,74.00
1575103095.626161,3.00,74.00
1575103096.687218,3.00,74.00
1575103097.713272,3.00,75.00
1575103098.774263,3.00,75.00
1575103099.798539,3.00,74.00
1575103100.859329,3.00,74.00
1575103101.887201,3.00,74.00
1575103102.948101,3.00,74.00
1575103104.256166,3.00,74.00
1575103105.031462,3.00,74.00
1575103106.057898,3.00,74.00
1575103107.11861,3.00,74.00
1575103108.144967,3.00,74.00
1575103109.206318,3.00,74.00
1575103110.231026,3.00,74.00
1575103111.290702,3.00,74.00
1575103112.318674,3.00,74.00
1575103113.379536,3.00,74.00
1575103114.403631,3.00,74.00
1575103115.464668,3.00,74.00
1575103116.490436,3.00,74.00
1575103117.550414,3.00,74.00
1575103118.576647,3.00,74.00
1575103119.637752,3.00,74.00
1575103120.662633,3.00,74.00
1575103121.723279,3.00,74.00
1575103122.749806,3.00,74.00
1575103123.810746,3.00,74.00
1575103124.835958,3.00,74.00
1575103125.896957,3.00,74.00
1575103126.923438,3.00,74.00
1575103127.984312,3.00,74.00
1575103129.008123,3.00,74.00
1575103130.069522,3.00,74.00
1575103131.094227,3.00,74.00
1575103132.154962,3.00,74.00
1575103133.182171,3.00,74.00
1575103134.242315,3.00,74.00
1575103135.267619,3.00,74.00
1575103136.328541,3.00,74.00
1575103137.355074,3.00,74.00
1575103138.416066,3.00,74.00
1575103139.440675,3.00,74.00
1575103140.501164,3.00,74.00
1575103141.530448,3.00,74.00
1575103142.586728,3.00,74.00
1575103143.6132,3.00,74.00
1575103144.674012,3.00,74.00
1575103145.699587,3.00,74.00
1575103146.759875,3.00,74.00
1575103147.787509,3.00,74.00
1575103148.847152,3.00,74.00
1575103149.872488,3.00,74.00
1575103150.933453,3.00,74.00
1575103151.959896,3.00,74.00
1575103153.020924,3.00,74.00
1575103154.046019,3.00,74.00
1575103155.10573,3.00,74.00
1575103156.130693,3.00,74.00
1575103157.191288,3.00,74.00
1575103158.21929,3.00,74.00
1575103159.280014,3.00,74.00
1575103160.30391,3.00,74.00
1575103161.365024,3.00,74.00
1575103162.391501,3.00,74.00
1575103163.45249,3.00,74.00
1575103164.476462,3.00,74.00
1575103165.537456,3.00,74.00
1575103166.56251,3.00,74.00
1575103167.623074,3.00,74.00
1575103168.650942,3.00,74.00
1575103169.710483,3.00,74.00
1575103170.736274,3.00,74.00
1575103171.79685,3.00,74.00
1575103172.823212,3.00,74.00
1575103173.884153,3.00,74.00
1575103174.90952,3.00,74.00
1575103175.96932,3.00,74.00
1575103176.9972,3.00,74.00
1575103178.058155,3.00,74.00
1575103179.08165,3.00,74.00
1575103180.142572,3.00,74.00
1575103181.167861,3.00,74.00
1575103182.228615,3.00,74.00
1575103183.254937,3.00,74.00
1575103184.31613,3.00,74.00
1575103185.340977,3.00,74.00
1575103186.40072,3.00,74.00
1575103187.428601,3.00,74.00
1575103188.489632,3.00,74.00
1575103189.514044,3.00,74.00
1575103190.574653,3.00,74.00
1575103191.599485,3.00,74.00
1575103192.660084,3.00,74.00
1575103193.686633,3.00,74.00
1575103194.747713,3.00,74.00
1575103195.772588,4.00,74.00
1575103196.833893,4.00,74.00
1575103197.860087,4.00,74.00
1575103198.92109,4.00,74.00
1575103199.945238,3.00,74.00
1575103201.016532,3.00,74.00
1575103202.030954,3.00,74.00
1575103203.094679,3.00,74.00
1575103204.1186,3.00,74.00
1575103205.179335,3.00,74.00
1575103206.204447,4.00,74.00
1575103207.265186,4.00,74.00
1575103208.291568,4.00,74.00
1575103209.352564,4.00,74.00
1575103210.378028,3.00,74.00
1575103211.437654,3.00,74.00
1575103212.462293,4.00,74.00
1575103213.526125,4.00,74.00
1575103214.549867,4.00,74.00
1575103215.610732,4.00,74.00
1575103216.635934,3.00,74.00
1575103217.697126,3.00,74.00
1575103218.724055,4.00,74.00
1575103219.784122,4.00,74.00
1575103220.80924,4.00,74.00
1575103221.870048,4.00,74.00
1575103222.893535,4.00,74.00
1575103223.954468,4.00,74.00
1575103224.981993,4.00,74.00
1575103226.042911,4.00,74.00
1575103227.066954,4.00,74.00
1575103228.127937,4.00,74.00
1575103229.155624,4.00,74.00
1575103230.216671,4.00,74.00
1575103231.240654,4.00,74.00
1575103232.301633,4.00,74.00
1575103233.325222,4.00,74.00
1575103235.530091,4.00,74.00
1575103235.536231,3.00,74.00
1575103236.473413,3.00,74.00
1575103237.498523,4.00,73.00
1575103238.559417,4.00,73.00
1575103239.587278,4.00,74.00
1575103240.648238,4.00,74.00
1575103241.671814,4.00,73.00
1575103242.732748,4.00,73.00
1575103243.756769,4.00,73.00
1575103244.818681,4.00,73.00
1575103245.845107,4.00,74.00
1575103246.906195,4.00,74.00
1575103247.929892,4.00,74.00
1575103248.990905,4.00,74.00
1575103250.01876,4.00,73.00
1575103251.079738,4.00,73.00
1575103252.10332,4.00,73.00
1575103253.164361,4.00,73.00
1575103254.189519,4.00,74.00
1575103255.250107,4.00,74.00
1575103256.276433,4.00,73.00
1575103257.337394,4.00,73.00
1575103258.362761,4.00,73.00
1575103259.42235,4.00,73.00
1575103260.447391,4.00,74.00
1575103261.511369,4.00,74.00
1575103262.53478,4.00,73.00
1575103263.595757,4.00,73.00
1575103264.621062,4.00,73.00
1575103265.680852,4.00,73.00
1575103266.708389,4.00,73.00
1575103267.769172,4.00,73.00
1575103268.79341,4.00,73.00
1575103269.854416,4.00,73.00
1575103270.879289,4.00,73.00
1575103271.939852,4.00,73.00
1575103272.96657,4.00,73.00
1575103274.02762,4.00,73.00
1575103275.052461,4.00,73.00
1575103276.112179,4.00,73.00
1575103277.140094,4.00,73.00
1575103278.200938,4.00,73.00
1575103279.224623,4.00,73.00
1575103280.285852,4.00,73.00
1575103281.310776,4.00,73.00
1575103282.371414,4.00,73.00
1575103283.398174,4.00,73.00
1575103284.45904,4.00,73.00
1575103285.484055,4.00,73.00
1575103286.545053,4.00,73.00
1575103287.571576,4.00,73.00
1575103288.632451,4.00,73.00
1575103289.656306,4.00,73.00
1575103290.717397,4.00,73.00
1575103291.742387,4.00,73.00
1575103292.803111,4.00,73.00
1575103293.830498,4.00,73.00
1575103294.890154,4.00,73.00
1575103295.915789,4.00,73.00
1575103296.976529,4.00,73.00
1575103298.00308,4.00,73.00
1575103299.064015,4.00,73.00
1575103300.089034,4.00,73.00
1575103301.148863,4.00,73.00
1575103302.173797,4.00,73.00
1575103303.234444,4.00,73.00
1575103304.262123,4.00,73.00
1575103305.321786,4.00,73.00
1575103306.347455,4.00,73.00
1575103307.408188,4.00,73.00
1575103308.434733,4.00,73.00
1575103309.495715,4.00,73.00
1575103310.520566,4.00,73.00
1575103311.580367,4.00,73.00
1575103312.605577,4.00,73.00
1575103313.666343,4.00,73.00
1575103314.693643,4.00,73.00
1575103315.75464,4.00,73.00
1575103316.778912,4.00,73.00
1575103317.839641,4.00,73.00
1575103318.866405,4.00,73.00
1575103319.927345,4.00,73.00
1575103320.952207,4.00,73.00
1575103322.011939,4.00,73.00
1575103323.037273,4.00,73.00
1575103324.098009,4.00,73.00
1575103325.125273,4.00,73.00
1575103326.186566,4.00,73.00
1575103327.210286,4.00,73.00
1575103328.271146,4.00,73.00
1575103329.299038,4.00,73.00
1575103330.358666,4.00,73.00
1575103331.383595,4.00,73.00
1575103332.444599,4.00,73.00
1575103333.468637,4.00,73.00
1575103334.529496,4.00,73.00
1575103335.557218,4.00,73.00
1575103336.618118,4.00,73.00
1575103337.641821,4.00,73.00
1575103338.702668,4.00,73.00
1575103339.730551,4.00,73.00
1575103340.791431,4.00,73.00
1575103341.815879,4.00,73.00
1575103342.876381,4.00,73.00
1575103343.900235,4.00,73.00
1575103344.960858,4.00,73.00
1575103345.98885,4.00,73.00
1575103347.049647,4.00,73.00
1575103348.073445,4.00,73.00
1575103349.134366,4.00,73.00
1575103350.162288,4.00,73.00
1575103351.22309,4.00,73.00
1575103352.247148,4.00,73.00
1575103353.308082,4.00,73.00
1575103354.331922,4.00,73.00
1575103355.392579,4.00,73.00
1575103356.420257,4.00,73.00
1575103357.481179,4.00,73.00
1575103358.505134,4.00,73.00
1575103359.566188,4.00,73.00
1575103360.594077,4.00,73.00
1575103361.653625,4.00,73.00
1575103362.679133,4.00,73.00
1575103363.740006,4.00,73.00
1575103364.763553,4.00,73.00
1575103365.824148,4.00,73.00
1575103366.851911,4.00,73.00
1575103367.912859,4.00,73.00
1575103368.936982,4.00,73.00
1575103369.998047,4.00,73.00
1575103371.025697,4.00,73.00
1575103372.086536,4.00,73.00
1575103373.110535,4.00,73.00
1575103374.171515,4.00,73.00
1575103375.195095,4.00,73.00
1575103376.257061,4.00,73.00
1575103377.283557,4.00,73.00
1575103378.344387,4.00,73.00
1575103379.374733,4.00,73.00
1575103380.43508,4.00,73.00
1575103381.456639,4.00,73.00
1575103382.517561,4.00,73.00
1575103383.542863,4.00,73.00
1575103384.602648,4.00,73.00
1575103385.630338,4.00,73.00
1575103386.691286,4.00,73.00
1575103387.714984,4.00,73.00
1575103388.776166,4.00,73.00
1575103389.801174,4.00,73.00
1575103390.861789,4.00,73.00
1575103391.888209,4.00,73.00
1575103392.948998,4.00,73.00
1575103393.974362,4.00,73.00
1575103395.035321,4.00,73.00
1575103396.061863,4.00,73.00
1575103397.122943,4.00,73.00
1575103398.146856,4.00,73.00
1575103399.207892,4.00,73.00
1575103400.232844,4.00,73.00
1575103401.293476,4.00,73.00
1575103402.319803,4.00,73.00
1575103403.380928,4.00,73.00
1575103404.406263,4.00,73.00
1575103405.467074,4.00,73.00
1575103406.493543,4.00,73.00
1575103407.554511,4.00,73.00
1575103408.578348,4.00,73.00
1575103409.639398,4.00,73.00
1575103410.664485,4.00,73.00
1575103412.020327,4.00,73.00
1575103412.751403,4.00,73.00
1575103413.81221,4.00,73.00
1575103414.837824,4.00,73.00
1575103415.898769,4.00,73.00
1575103416.925093,4.00,73.00
1575103417.986223,4.00,73.00
1575103419.011023,4.00,73.00
1575103420.070796,4.00,73.00
1575103421.096027,4.00,73.00
1575103422.156796,4.00,73.00
1575103423.184339,4.00,73.00
1575103424.243936,4.00,73.00
1575103425.269431,4.00,73.00
1575103426.330233,4.00,73.00
1575103427.353754,4.00,73.00
1575103428.417618,4.00,73.00
1575103429.442401,4.00,73.00
1575103430.503528,4.00,73.00
1575103431.527906,4.00,73.00
1575103432.58857,4.00,73.00
1575103433.616139,4.00,73.00
1575103434.675803,4.00,73.00
1575103435.701221,4.00,73.00
1575103436.762017,4.00,73.00
1575103437.785693,4.00,73.00
1575103438.846431,4.00,73.00
1575103439.874085,4.00,73.00
1575103440.93515,4.00,73.00
1575103441.959209,4.00,73.00
1575103443.020072,4.00,73.00
1575103444.046764,3.00,73.00
1575103445.107679,3.00,73.00
1575103446.133043,4.00,73.00
1575103447.19384,4.00,73.00
1575103448.217446,4.00,73.00
1575103449.278165,4.00,73.00
1575103450.30601,4.00,73.00
1575103451.367953,4.00,73.00
1575103452.390672,4.00,73.00
1575103453.45157,4.00,73.00
1575103454.479425,4.00,73.00
1575103455.539118,4.00,73.00
1575103456.564183,4.00,73.00
1575103457.624977,4.00,73.00
1575103458.649053,4.00,73.00
1575103459.709849,4.00,73.00
1575103460.737765,3.00,73.00
1575103461.798719,3.00,73.00
1575103462.822279,4.00,73.00
1575103463.883299,4.00,73.00
1575103464.911221,4.00,73.00
1575103465.970762,4.00,73.00
1575103466.995961,4.00,73.00
1575103468.05683,4.00,73.00
1575103469.080617,4.00,73.00
1575103470.141338,4.00,73.00
1575103471.168838,4.00,73.00
1575103472.229824,4.00,73.00
1575103473.25393,4.00,73.00
1575103474.314811,4.00,73.00
1575103475.342645,4.00,73.00
1575103476.403626,4.00,73.00
1575103477.427664,4.00,73.00
1575103478.490065,4.00,73.00
1575103479.512216,3.00,73.00
1575103480.572916,3.00,73.00
1575103481.600365,4.00,73.00
1575103482.661363,4.00,73.00
1575103483.685594,4.00,73.00
1575103484.746698,4.00,73.00
1575103485.771268,4.00,73.00
1575103486.831859,4.00,73.00
1575103487.858687,4.00,73.00
1575103488.919308,4.00,73.00
1575103489.944725,4.00,73.00
1575103491.005924,4.00,73.00
1575103492.031927,4.00,73.00
1575103493.092933,4.00,73.00
1575103494.117113,4.00,73.00
1575103495.178024,4.00,73.00
1575103496.202741,4.00,73.00
1575103497.263404,4.00,73.00
1575103498.291294,4.00,73.00
1575103499.350884,4.00,73.00
1575103500.376079,4.00,73.00
1575103501.437377,4.00,73.00
1575103502.463513,4.00,73.00
1575103503.524493,4.00,73.00
1575103504.549551,4.00,73.00
1575103505.609213,4.00,73.00
1575103506.634292,4.00,73.00
1575103507.694994,4.00,73.00
1575103508.722739,4.00,73.00
1575103509.783817,4.00,73.00
1575103510.807686,4.00,73.00
1575103511.868688,4.00,73.00
1575103512.895147,4.00,73.00
1575103513.956182,4.00,73.00
1575103514.981022,4.00,73.00
1575103516.042151,4.00,73.00
1575103517.065949,4.00,73.00
1575103518.126957,4.00,73.00
1575103519.154054,4.00,73.00
1575103520.21508,4.00,73.00
1575103521.239775,4.00,73.00
1575103522.300154,4.00,73.00
1575103523.324941,4.00,73.00
1575103524.388743,4.00,73.00
1575103525.412436,4.00,73.00
1575103526.473411,4.00,73.00
1575103527.49757,4.00,73.00
1575103528.558452,4.00,73.00
1575103529.586102,4.00,73.00
1575103530.647927,4.00,73.00
1575103531.670939,4.00,73.00
1575103532.73187,4.00,73.00
1575103533.756882,4.00,73.00
1575103534.817582,4.00,73.00
1575103535.84405,4.00,73.00
1575103538.094635,4.00,73.00
1575103538.100918,4.00,73.00
1575103538.98865,4.00,73.00
1575103540.017538,4.00,73.00
1575103541.078433,4.00,73.00
1575103542.102401,4.00,73.00
1575103543.163436,4.00,73.00
1575103544.188413,4.00,73.00
1575103545.248973,4.00,73.00
1575103546.275625,4.00,73.00
1575103547.336533,4.00,73.00
1575103548.361554,4.00,73.00
1575103549.421124,4.00,73.00
1575103550.4496,4.00,73.00
1575103551.510016,4.00,73.00
1575103552.534263,4.00,73.00
1575103553.594989,4.00,73.00
1575103554.619841,4.00,73.00
1575103555.680484,4.00,73.00
1575103556.707398,4.00,73.00
1575103557.768241,4.00,73.00
1575103558.793214,4.00,73.00
1575103559.85404,4.00,73.00
1575103560.880815,4.00,73.00
1575103561.941727,4.00,73.00
1575103562.965902,4.00,73.00
1575103564.027015,4.00,73.00
1575103565.0516,4.00,73.00
1575103566.112386,4.00,73.00
1575103567.138973,4.00,73.00
1575103568.200125,4.00,73.00
1575103569.225149,4.00,73.00
1575103570.285924,4.00,73.00
1575103571.312421,4.00,73.00
1575103572.373309,4.00,73.00
1575103573.397533,4.00,73.00
1575103574.458696,4.00,73.00
1575103575.483155,4.00,73.00
1575103576.543926,4.00,73.00
1575103577.571588,4.00,73.00
1575103578.632555,4.00,73.00
1575103579.656411,4.00,73.00
1575103580.717391,4.00,73.00
1575103581.743858,4.00,73.00
1575103582.804811,4.00,73.00
1575103583.830148,4.00,73.00
1575103584.891077,4.00,73.00
1575103585.914893,4.00,73.00
1575103586.975428,4.00,73.00
1575103588.003056,4.00,73.00
1575103589.064111,4.00,73.00
1575103590.088007,4.00,73.00
1575103591.148981,4.00,73.00
1575103592.176789,4.00,73.00
1575103593.236413,4.00,73.00
1575103594.261818,4.00,73.00
1575103595.323084,4.00,73.00
1575103596.346445,4.00,73.00
1575103597.407186,4.00,73.00
1575103598.434762,4.00,73.00
1575103599.49613,4.00,73.00
1575103600.519631,4.00,73.00
1575103601.580799,4.00,73.00
1575103602.608519,4.00,73.00
1575103603.668125,4.00,73.00
1575103604.693015,4.00,73.00
1575103605.75398,4.00,73.00
1575103606.778059,4.00,73.00
1575103607.838783,4.00,73.00
1575103608.866492,4.00,73.00
1575103609.927684,4.00,73.00
1575103610.951247,4.00,73.00
1575103612.012119,4.00,73.00
1575103613.040007,4.00,73.00
1575103614.100977,4.00,73.00
1575103615.124607,4.00,73.00
1575103616.185718,4.00,73.00
1575103617.209787,4.00,73.00
1575103618.270259,4.00,73.00
1575103619.298441,4.00,73.00
1575103620.359071,4.00,73.00
1575103621.382935,4.00,73.00
1575103622.443896,4.00,73.00
1575103623.471784,4.00,73.00
1575103624.532616,4.00,73.00
1575103625.556435,4.00,73.00
1575103626.617509,4.00,73.00
1575103627.641244,4.00,73.00
1575103628.701981,4.00,73.00
1575103629.729591,4.00,73.00
1575103630.790924,4.00,73.00
1575103631.81471,4.00,73.00
1575103632.875592,4.00,73.00
1575103633.90366,4.00,73.00
1575103634.964637,4.00,73.00
1575103635.988818,4.00,73.00
1575103637.049175,4.00,73.00
1575103638.073066,4.00,73.00
1575103639.133809,4.00,73.00
1575103640.161523,4.00,73.00
1575103641.222699,4.00,73.00
1575103642.246493,4.00,73.00
1575103643.30752,4.00,73.00
1575103644.335451,4.00,73.00
1575103645.396359,4.00,73.00
1575103646.420377,4.00,73.00
1575103647.481259,4.00,73.00
1575103648.504806,4.00,73.00
1575103649.565702,4.00,73.00
1575103650.593229,4.00,73.00
1575103651.654784,4.00,73.00
1575103652.67853,4.00,73.00
1575103653.739232,4.00,73.00
1575103654.767217,4.00,73.00
1575103655.828094,4.00,73.00
1575103656.852089,4.00,73.00
1575103657.912981,4.00,73.00
1575103658.936576,4.00,73.00
1575103659.997392,4.00,73.00
1575103661.024976,4.00,73.00
1575103662.086091,4.00,73.00
1575103663.110155,4.00,73.00
1575103664.170785,4.00,73.00
1575103665.198469,4.00,73.00
1575103666.259276,4.00,73.00
1575103667.283523,4.00,73.00
1575103668.3447,4.00,73.00
1575103669.372326,4.00,73.00
1575103670.433313,4.00,73.00
1575103671.45729,4.00,72.00
1575103672.518428,4.00,72.00
1575103673.542085,4.00,73.00
1575103674.602637,4.00,73.00
1575103675.630318,4.00,73.00
1575103676.691491,4.00,73.00
1575103677.715219,4.00,72.00
1575103678.776284,4.00,72.00
1575103679.80404,4.00,72.00
1575103680.864981,4.00,72.00
1575103681.888939,4.00,72.00
1575103682.94989,4.00,72.00
1575103683.973724,4.00,72.00
1575103685.034702,4.00,72.00
1575103686.06211,4.00,72.00
1575103687.122924,4.00,72.00
1575103688.147076,4.00,73.00
1575103689.208086,4.00,73.00
1575103690.235991,4.00,72.00
1575103691.29568,4.00,72.00
1575103692.320556,4.00,72.00
1575103694.346939,4.00,72.00
1575103694.404147,4.00,73.00
1575103695.46617,4.00,73.00
1575103696.49391,4.00,73.00
1575103697.555103,4.00,73.00
1575103698.578905,4.00,72.00
1575103699.639651,4.00,72.00
1575103700.667707,4.00,72.00
1575103701.728507,4.00,72.00
1575103702.7525,4.00,72.00
1575103703.813332,4.00,72.00
1575103704.837154,4.00,72.00
1575103705.897805,4.00,72.00
1575103706.925313,4.00,72.00
1575103707.986362,4.00,72.00
1575103709.010378,4.00,72.00
